# created by LinkChecker at 2025-12-18 23:45:19-004
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1814494;https://www.bcsdk12.net/parents/pre-k/frequently-asked-questions;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1814494;431;35;Unified Dress Code;-1;-1;16.83279252052307;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=27464832;https://www.bcsdk12.net/departments/student-affairs/school-nursing-services/consent-for-nursing-services;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=27464832;434;121;Infinite Campus Parent Portal;-1;-1;16.47675395011902;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1931691;https://www.bcsdk12.net/departments/capital-programs;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1931691;422;30;CLICK HERE TO SEE ESPLOST PROJECTS;-1;-1;15.233466386795044;0;2;
https://www.bcsdk12.net/cms/one.aspx?pageld=1927926;https://www.bcsdk12.net/departments/student-affairs/student-support-services/school-social-workers;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/one.aspx?pageld=1927926;468;14;https://www.bcsdk12.net/cms/one.aspx?pageld=1927926;-1;-1;16.717498540878296;0;2;
https://www.bcsdk12.net/cms/www.bcsdk12.net/letstalk;https://www.bcsdk12.net/departments/communications/social-media-disclaimer;;404 Not Found;;;False;https://www.bcsdk12.net/cms/www.bcsdk12.net/letstalk;434;242;Let's Talk!;-1;-1;17.585345029830933;0;2;
https://www.bcsdk12.net/departments/project_aware/behavior_screening_information;https://www.bcsdk12.net/departments/student-affairs/mentalhealthservices/frequently-asked-questions;;404 Not Found;;;False;https://www.bcsdk12.net/departments/project_aware/behavior_screening_information;440;200;HERE;-1;-1;17.902873992919922;0;2;
https://www.bcsdk12.net/departments/athletics/athletics_contact;https://www.bcsdk12.net/departments/athletics;;404 Not Found;;;False;https://www.bcsdk12.net/departments/athletics/athletics_contact;479;25;Click to Contact ;-1;-1;18.02564263343811;0;2;
https://www.bcsdk12.net/cms/Darryl.Silas@bcsdk12.net;https://www.bcsdk12.net/departments/athletics/high-school-athletic-directors;;404 Not Found;;;False;https://www.bcsdk12.net/cms/Darryl.Silas@bcsdk12.net;464;1;Darryl.Silas@bcsdk12.net;-1;-1;18.810887813568115;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1812811;https://www.bcsdk12.net/departments/capital-programs/important-links;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1812811;441;5;Superintendent's Blog;-1;-1;17.84738850593567;0;2;
https://www.bcsdk12.net/cms/CTAE%20Department;https://www.bcsdk12.net/departments/career-technical-and-agricultural-education/ctae-directory;;404 Not Found;;;False;https://www.bcsdk12.net/cms/CTAE%20Department;428;37;CTAE Department;-1;-1;17.72375726699829;0;2;
