# created by LinkChecker at 2025-12-17 14:30:02-004
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1814494;https://www.bcsdk12.net/parents/pre-k/frequently-asked-questions;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1814494;431;35;Unified Dress Code;-1;-1;15.775527715682983;0;2;
https://www.bcsdk12.net/departments/research_evaluation_assessment_and_accountability/registering_new_students_for_school;https://www.bcsdk12.net/parents/student-medication-approval;;404 Not Found;;;False;https://www.bcsdk12.net/departments/research_evaluation_assessment_and_accountability/registering_new_students_for_school;404;361;new student registration;-1;-1;13.24423623085022;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=27464832;https://www.bcsdk12.net/departments/student-affairs/school-nursing-services/consent-for-nursing-services;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=27464832;434;121;Infinite Campus Parent Portal;-1;-1;13.080666542053223;0;2;
https://www.bcsdk12.net/departments/project_aware/behavior_screening_information;https://www.bcsdk12.net/departments/student-affairs/mentalhealthservices/frequently-asked-questions;;404 Not Found;;;False;https://www.bcsdk12.net/departments/project_aware/behavior_screening_information;440;200;HERE;-1;-1;16.228671312332153;0;2;
https://www.bcsdk12.net/cms/one.aspx?pageld=1927926;https://www.bcsdk12.net/departments/student-affairs/student-support-services/school-social-workers;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/one.aspx?pageld=1927926;468;14;https://www.bcsdk12.net/cms/one.aspx?pageld=1927926;-1;-1;15.000802755355835;0;2;
https://www.bcsdk12.net/cms/Darryl.Silas@bcsdk12.net;https://www.bcsdk12.net/departments/athletics/high-school-athletic-directors;;404 Not Found;;;False;https://www.bcsdk12.net/cms/Darryl.Silas@bcsdk12.net;464;1;Darryl.Silas@bcsdk12.net;-1;-1;15.680422306060791;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024913;https://www.bcsdk12.net/departments/communications;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024913;472;4;Newsletters;-1;-1;14.861796855926514;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024921;https://www.bcsdk12.net/departments/communications;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2024921;474;4;The Board Brief newsletters;-1;-1;14.640828371047974;0;2;
https://www.bcsdk12.net/departments/athletics/athletics_contact;https://www.bcsdk12.net/departments/athletics;;404 Not Found;;;False;https://www.bcsdk12.net/departments/athletics/athletics_contact;479;25;Click to Contact ;-1;-1;15.597206830978394;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1931691;https://www.bcsdk12.net/departments/capital-programs;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1931691;422;30;CLICK HERE TO SEE ESPLOST PROJECTS;-1;-1;14.46383786201477;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1812811;https://www.bcsdk12.net/departments/capital-programs/important-links;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1812811;441;5;Superintendent's Blog;-1;-1;14.27817440032959;0;2;
https://www.bcsdk12.net/departments/finance/cfo_contact;https://www.bcsdk12.net/departments/finance;;404 Not Found;;;False;https://www.bcsdk12.net/departments/finance/cfo_contact;430;25;contact me;-1;-1;15.101177453994751;0;2;
https://www.bcsdk12.net/cms/CTAE%20Department;https://www.bcsdk12.net/departments/career-technical-and-agricultural-education/ctae-directory;;404 Not Found;;;False;https://www.bcsdk12.net/cms/CTAE%20Department;428;37;CTAE Department;-1;-1;17.31917381286621;0;2;
/fs/resource-manager/view/dec1ff8a-dad7-4458-af81-a4b280f99279;https://www.bcsdk12.net/departments/instructional-technology;;404 Not Found;;;False;https://www.bcsdk12.net/fs/resource-manager/view/dec1ff8a-dad7-4458-af81-a4b280f99279;420;485;;-1;-1;15.282901525497437;0;2;
https://www.bcsdk12.net/cms/Coding;https://www.bcsdk12.net/departments/instructional-technology;;404 Not Found;;;False;https://www.bcsdk12.net/cms/Coding;423;37;StudentsCoding ES;-1;-1;15.28108811378479;0;2;
https://www.bcsdk12.net/cms/www.bcsdk12.net/letstalk;https://www.bcsdk12.net/departments/communications/social-media-disclaimer;;404 Not Found;;;False;https://www.bcsdk12.net/cms/www.bcsdk12.net/letstalk;434;242;Let's Talk!;-1;-1;13.165106058120728;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1927946;https://www.bcsdk12.net/departments/district-effectiveness-federal-programs/title-ix-part-a-mckinney-vento-education/homeless-education-program;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1927946;455;235;here on our website;-1;-1;12.538677215576172;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1929832;https://www.bcsdk12.net/departments/district-effectiveness-federal-programs/title-ix-part-a-mckinney-vento-education/community-resources;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=1929832;446;4;https://www.bcsdk12.net/domain/78;-1;-1;12.570743560791016;0;2;
https://www.bcsdk12.net/cms/one.aspx?pageId=2101469;https://www.bcsdk12.net/departments/research-evaluation-assessment-and-accountability/transfers-withdrawals;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/one.aspx?pageId=2101469;435;204;CLICK HERE;-1;-1;13.763159036636353;0;2;
https://www.bcsdk12.net/departments/safety_and_risk_management/school_safety_contact;https://www.bcsdk12.net/departments/operations/safety-and-risk-management;;404 Not Found;;;False;https://www.bcsdk12.net/departments/safety_and_risk_management/school_safety_contact;439;54;Contact School Safety;-1;-1;14.865248441696167;0;2;
https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2101662#;https://www.bcsdk12.net/departments/research-evaluation-assessment-and-accountability/infinite-campus/quick-tips;;403 Forbidden;;;False;https://www.bcsdk12.net/cms/One.aspx?portalId=1736221&pageId=2101662;434;7;Quick Tip Sheets;-1;-1;12.935053825378418;0;2;
https://www.bcsdk12.net/careers/middle_schools/appling_middle_school;https://www.bcsdk12.net/careers/middle-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/middle_schools/appling_middle_school;408;15;APPLING MIDDLE SCHOOL;-1;-1;14.049492835998535;0;2;
https://www.bcsdk12.net/careers/middle_schools/ballard-_hudson_middle_school;https://www.bcsdk12.net/careers/middle-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/middle_schools/ballard-_hudson_middle_school;412;12;BALLARD-HUDSON MIDDLE SCHOOL;-1;-1;14.183750867843628;0;2;
https://www.bcsdk12.net/careers/middle_schools/howard_middle_school;https://www.bcsdk12.net/careers/middle-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/middle_schools/howard_middle_school;433;30;HOWARD MIDDLE SCHOOL;-1;-1;14.512099266052246;0;2;
https://www.bcsdk12.net/careers/middle_schools/miller_magnet_middle_school;https://www.bcsdk12.net/careers/middle-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/middle_schools/miller_magnet_middle_school;437;27;MILLER MAGNET MIDDLE SCHOOL;-1;-1;14.807717323303223;0;2;
https://www.bcsdk12.net/careers/middle_schools/rutland_middle_school;https://www.bcsdk12.net/careers/middle-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/middle_schools/rutland_middle_school;460;12;RUTLAND MIDDLE SCHOOL;-1;-1;14.75445556640625;0;2;
https://www.bcsdk12.net/careers/elementary_schools/alexander_i_i_magnet_school;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/alexander_i_i_magnet_school;404;15;ALEXANDER II MAGNET SCHOOL;-1;-1;13.99741792678833;0;2;
https://www.bcsdk12.net/careers/middle_schools/weaver_middle_school;https://www.bcsdk12.net/careers/middle-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/middle_schools/weaver_middle_school;465;9;WEAVER MIDDLE SCHOOL;-1;-1;14.750834465026855;0;2;
https://www.bcsdk12.net/careers/elementary_schools/bernd_elementary_school;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/bernd_elementary_school;424;12;BERND ELEMENTARY SCHOOL;-1;-1;13.585284233093262;0;2;
https://www.bcsdk12.net/careers/elementary_schools/burdell-_hunt_magnet_elementary_school;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/burdell-_hunt_magnet_elementary_school;458;12;BURDELL-HUNT MAGNET ELEMENTARY SCHOOL;-1;-1;12.806540966033936;0;2;
https://www.bcsdk12.net/careers/elementary_schools/bruce_elementary_school;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/bruce_elementary_school;438;12;BRUCE ELEMENTARY SCHOOL;-1;-1;13.68123483657837;0;2;
https://www.bcsdk12.net/careers/elementary_schools/hartley_elementary_school;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/hartley_elementary_school;468;12;HARTLEY ELEMENTARY SCHOOL;-1;-1;12.680819272994995;0;2;
https://www.bcsdk12.net/careers/elementary_schools/sonny_carter_elementary_school;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/sonny_carter_elementary_school;464;12;SONNY CARTER ELEMENTARY SCHOOL;-1;-1;13.439097166061401;0;2;
https://www.bcsdk12.net/careers/elementary_schools/heard_elementary_school__academic_magnet;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/heard_elementary_school__academic_magnet;474;12;HEARD ELEMENTARY SCHOOL, ACADEMIC MAGNET;-1;-1;13.14613962173462;0;2;
https://www.bcsdk12.net/careers/elementary_schools/heritage_elementary_school;https://www.bcsdk12.net/careers/elementary-schools;;404 Not Found;;;False;https://www.bcsdk12.net/careers/elementary_schools/heritage_elementary_school;478;12;HERITAGE ELEMENTARY SCHOOL;-1;-1;13.542245626449585;0;2;
